Distance,RSSI,SNR,Battery_Level,Packet_Loss_Rate,Node,Health
20.758,-71.02,13.05,36.58,7.33,JESS,WARNING
29.582,-80.01,12.49,10.46,15.89,JESS,WARNING
4.568,-35.0,20.0,76.98,2.59,JESS,NORMAL
2.22,-35.0,20.0,45.7,1.09,JESS,FAILURE
8.607,-36.41,20.0,37.01,14.1,JESS,WARNING
1.062,-35.0,20.0,27.47,4.6,JESS,WARNING
28.012,-86.5,15.1,86.65,6.09,JESS,WARNING
9.467,-47.38,19.45,40.05,9.75,JESS,NORMAL
16.797,-54.65,20.0,28.36,5.53,JESS,WARNING
9.883,-35.0,20.0,57.11,0.71,JESS,WARNING
7.751,-35.0,20.0,80.37,6.75,JESS,FAILURE
4.995,-35.0,20.0,64.22,15.81,JESS,NORMAL
9.951,-38.07,20.0,96.42,6.13,JESS,FAILURE
18.655,-52.86,12.81,96.11,5.18,JESS,WARNING
29.163,-70.14,15.96,91.21,11.06,JESS,NORMAL
16.964,-50.9,14.04,60.86,9.56,JESS,NORMAL
16.215,-44.79,16.04,79.14,3.53,JESS,NORMAL
1.54,-35.0,20.0,35.97,10.76,JESS,FAILURE
25.283,-87.33,14.38,61.78,12.89,JESS,WARNING
1.823,-35.0,18.43,15.98,0.71,JESS,WARNING
27.234,-79.6,13.2,33.71,6.68,JESS,FAILURE
16.391,-49.85,17.95,39.28,3.39,JESS,FAILURE
5.47,-35.0,16.03,42.51,9.67,JESS,WARNING
13.825,-52.48,16.87,24.49,4.39,JESS,WARNING
29.852,-71.37,16.86,17.49,6.12,JESS,NORMAL
9.5,-37.19,19.69,62.05,0.25,JESS,WARNING
8.449,-51.18,14.62,54.22,15.64,JESS,NORMAL
3.981,-35.0,20.0,62.61,9.53,JESS,WARNING
18.116,-61.3,11.17,21.64,11.01,JESS,NORMAL
3.132,-35.0,17.34,95.29,0.0,JESS,NORMAL
23.097,-61.87,16.45,47.2,4.36,JESS,NORMAL
27.617,-79.28,13.4,50.45,0.4,JESS,WARNING
27.99,-81.01,9.79,59.23,4.46,JESS,WARNING
3.684,-35.0,16.79,72.11,12.06,JESS,NORMAL
16.969,-66.03,17.38,44.64,1.56,JESS,FAILURE
3.365,-35.0,18.18,22.88,5.38,JESS,WARNING
17.374,-54.44,13.37,80.48,0.27,JESS,NORMAL
24.542,-71.9,10.67,33.45,13.7,JESS,NORMAL
16.365,-64.23,15.01,49.86,3.42,JESS,FAILURE
26.226,-66.78,13.97,66.91,0.09,JESS,NORMAL
24.149,-74.77,11.07,96.88,0.89,JESS,WARNING
8.658,-35.0,20.0,13.02,3.0,JESS,NORMAL
19.088,-75.36,15.15,56.7,7.67,JESS,WARNING
0.719,-35.0,20.0,94.25,13.46,JESS,WARNING
12.183,-49.44,20.0,32.96,5.32,JESS,WARNING
7.52,-35.1,20.0,20.11,6.47,JESS,WARNING
28.145,-78.43,14.59,63.72,0.0,JESS,WARNING
12.459,-35.0,20.0,23.7,5.68,JESS,NORMAL
19.795,-69.28,12.6,89.1,0.0,JESS,FAILURE
22.093,-75.13,17.29,75.09,1.65,JESS,WARNING
23.31,-69.33,20.0,20.89,0.0,JESS,FAILURE
22.205,-68.49,13.95,61.97,2.32,JESS,WARNING
9.03,-40.14,19.56,12.44,0.0,JESS,NORMAL
20.739,-62.63,17.44,86.07,13.84,JESS,FAILURE
16.696,-57.97,14.11,28.49,8.57,JESS,WARNING
18.122,-55.78,19.02,75.86,0.0,JESS,NORMAL
0.524,-35.0,20.0,19.57,0.0,JESS,WARNING
8.119,-44.79,20.0,52.52,11.47,JESS,FAILURE
27.955,-84.04,9.61,93.63,4.5,JESS,WARNING
9.057,-44.7,20.0,16.7,3.78,JESS,NORMAL
13.421,-38.25,20.0,36.58,10.9,JESS,NORMAL
6.007,-35.0,17.12,80.44,12.1,JESS,FAILURE
4.589,-48.06,20.0,51.7,7.7,JESS,WARNING
6.656,-35.0,19.56,68.53,11.01,JESS,WARNING
16.833,-46.39,20.0,83.08,1.42,JESS,WARNING
27.611,-78.77,16.41,80.56,8.0,JESS,FAILURE
10.123,-35.86,20.0,45.58,3.2,JESS,FAILURE
10.041,-48.46,19.35,48.76,11.35,JESS,WARNING
17.142,-57.23,18.84,61.4,12.6,JESS,FAILURE
11.024,-43.14,20.0,21.05,5.7,JESS,WARNING
27.357,-72.04,18.65,88.26,9.62,JESS,WARNING
11.647,-44.79,18.14,18.41,17.19,JESS,WARNING
14.968,-52.49,15.7,26.63,17.94,JESS,NORMAL
16.235,-63.27,10.46,95.03,1.14,JESS,FAILURE
23.571,-84.13,10.38,35.37,0.0,JESS,WARNING
17.135,-53.68,17.4,31.98,2.4,JESS,WARNING
7.555,-35.0,17.2,48.28,4.0,JESS,FAILURE
4.158,-35.0,20.0,75.19,0.0,JESS,NORMAL
28.164,-81.74,14.83,42.96,11.45,JESS,NORMAL
24.146,-72.89,11.04,88.73,2.06,JESS,NORMAL
1.177,-35.0,20.0,23.44,4.1,JESS,WARNING
24.735,-73.04,12.71,20.61,6.46,JESS,NORMAL
17.923,-63.09,15.91,16.97,8.38,JESS,WARNING
15.807,-51.9,19.55,36.85,9.38,JESS,NORMAL
0.861,-35.0,19.88,27.96,0.0,JESS,WARNING
23.535,-69.47,12.81,51.52,3.14,JESS,NORMAL
6.343,-42.41,16.43,99.61,0.0,JESS,WARNING
21.975,-63.12,13.13,88.17,0.0,JESS,WARNING
0.968,-35.0,20.0,90.55,12.31,JESS,NORMAL
23.992,-70.14,14.44,84.77,9.54,JESS,NORMAL
1.18,-35.0,17.42,34.45,6.22,JESS,FAILURE
7.459,-48.43,15.9,30.37,15.14,JESS,WARNING
8.414,-38.2,20.0,75.89,12.97,JESS,WARNING
5.147,-35.0,20.0,63.91,15.53,JESS,FAILURE
14.691,-37.94,18.53,28.55,0.0,JESS,WARNING
8.869,-46.3,15.12,97.06,0.0,JESS,WARNING
29.802,-84.16,8.94,48.18,9.58,JESS,WARNING
17.609,-59.38,15.85,83.3,6.32,JESS,WARNING
17.211,-51.16,14.75,16.64,9.78,JESS,NORMAL
7.016,-35.8,20.0,13.16,14.52,JESS,WARNING
12.556,-44.76,20.0,51.02,0.0,JESS,WARNING
4.157,-35.8,20.0,20.75,3.24,JESS,WARNING
22.995,-66.96,14.15,98.13,3.06,JESS,NORMAL
10.269,-37.19,20.0,83.08,0.0,JESS,FAILURE
22.683,-73.79,15.67,50.87,14.16,JESS,NORMAL
11.465,-35.34,19.07,98.16,0.0,JESS,WARNING
29.668,-78.45,11.78,31.44,7.61,JESS,NORMAL
5.548,-35.0,20.0,71.11,11.37,JESS,WARNING
0.545,-35.0,20.0,11.58,8.64,JESS,NORMAL
18.047,-44.82,20.0,43.5,3.73,JESS,WARNING
28.612,-67.41,12.6,17.14,13.02,JESS,WARNING
19.588,-50.7,14.97,43.06,15.45,JESS,WARNING
3.029,-35.0,19.51,44.25,18.46,JESS,FAILURE
16.444,-58.25,15.25,43.77,0.0,JESS,NORMAL
27.33,-62.34,16.43,47.3,5.24,JESS,FAILURE
0.692,-35.0,20.0,65.52,17.8,JESS,WARNING
5.424,-35.0,19.7,27.05,1.82,JESS,WARNING
24.53,-71.26,10.12,31.1,8.38,JESS,WARNING
26.87,-74.18,13.4,68.09,1.86,JESS,WARNING
21.361,-62.48,19.5,51.96,0.0,JESS,WARNING
29.751,-75.96,18.18,24.57,4.07,JESS,NORMAL
3.161,-35.0,15.03,80.85,13.11,JESS,FAILURE
16.597,-52.07,19.51,93.78,13.95,JESS,NORMAL
20.707,-71.0,18.14,51.88,13.57,JESS,FAILURE
21.228,-59.44,14.56,65.26,12.45,JESS,WARNING
23.908,-79.83,12.44,83.38,23.6,JESS,NORMAL
27.57,-67.37,16.76,96.74,0.0,JESS,FAILURE
11.168,-62.37,17.98,97.22,12.51,JESS,NORMAL
1.767,-35.0,19.47,93.06,7.3,JESS,WARNING
11.192,-47.71,20.0,83.44,4.25,JESS,WARNING
20.313,-59.83,15.92,48.32,4.49,JESS,NORMAL
6.797,-35.0,19.13,70.27,2.91,JESS,NORMAL
24.394,-71.96,10.55,78.71,1.71,JESS,WARNING
6.983,-40.52,20.0,18.27,9.47,JESS,FAILURE
0.797,-35.0,18.19,20.47,9.66,JESS,WARNING
15.488,-52.39,20.0,73.49,4.89,JESS,WARNING
21.931,-64.87,17.86,70.02,10.87,JESS,WARNING
10.815,-48.41,13.63,82.35,15.77,JESS,WARNING
22.592,-71.89,15.12,26.61,5.6,JESS,FAILURE
13.433,-42.04,14.74,94.3,14.38,JESS,WARNING
5.566,-36.52,17.78,31.45,0.0,JESS,NORMAL
3.171,-35.0,20.0,22.16,6.97,JESS,FAILURE
21.462,-66.43,14.67,39.19,0.0,JESS,NORMAL
11.879,-54.12,15.29,82.77,8.49,JESS,NORMAL
27.427,-78.03,9.03,12.54,6.74,JESS,WARNING
16.438,-61.67,19.52,30.41,1.87,JESS,WARNING
10.779,-35.82,20.0,96.0,0.0,JESS,NORMAL
10.795,-35.0,20.0,11.53,0.0,JESS,FAILURE
4.377,-35.0,20.0,35.04,0.0,JESS,NORMAL
18.017,-52.47,18.51,39.32,10.85,JESS,NORMAL
17.674,-58.03,17.46,93.15,0.83,JESS,WARNING
24.1,-71.88,16.06,86.61,4.83,JESS,NORMAL
6.435,-35.0,19.22,51.41,0.0,JESS,WARNING
9.078,-35.0,16.37,38.58,11.47,JESS,WARNING
3.369,-35.0,20.0,95.0,8.08,JESS,WARNING
9.213,-46.98,15.25,26.95,18.13,JESS,NORMAL
13.129,-42.76,20.0,52.91,10.85,JESS,NORMAL
28.939,-91.19,11.01,47.66,11.31,JESS,WARNING
19.765,-63.26,14.57,94.17,5.03,JESS,FAILURE
23.595,-71.29,11.8,78.02,14.68,JESS,WARNING
10.103,-43.8,20.0,51.7,0.0,JESS,NORMAL
4.763,-35.0,20.0,64.63,2.98,JESS,WARNING
8.073,-40.43,15.99,91.68,0.94,JESS,FAILURE
8.066,-50.56,17.81,84.81,9.59,JESS,NORMAL
17.702,-57.68,20.0,65.39,15.06,JESS,WARNING
10.573,-44.38,20.0,92.38,12.36,JESS,WARNING
25.793,-68.79,10.7,44.23,0.18,JESS,NORMAL
29.662,-86.61,8.23,75.99,10.37,JESS,WARNING
10.627,-39.13,20.0,11.45,0.0,JESS,NORMAL
21.299,-71.02,9.96,62.47,13.31,JESS,NORMAL
19.896,-69.04,13.3,22.33,5.11,JESS,NORMAL
6.237,-35.0,19.02,57.19,6.99,JESS,NORMAL
27.581,-78.78,11.96,32.19,0.0,JESS,WARNING
6.384,-35.0,20.0,44.26,9.71,JESS,NORMAL
22.24,-72.17,13.18,81.29,0.0,JESS,WARNING
10.754,-59.13,14.8,15.27,0.0,JESS,WARNING
11.329,-39.12,20.0,58.37,0.0,JESS,NORMAL
13.936,-46.95,18.66,23.04,14.48,JESS,WARNING
26.003,-79.98,9.43,61.59,9.91,JESS,NORMAL
4.637,-35.0,19.78,67.02,17.57,JESS,WARNING
2.11,-35.0,16.06,26.39,2.88,JESS,WARNING
12.36,-49.41,16.47,10.54,17.72,JESS,WARNING
2.14,-35.0,20.0,17.69,1.83,JESS,NORMAL
20.784,-68.16,16.24,72.07,0.0,JESS,WARNING
22.93,-74.85,12.09,44.21,18.2,JESS,WARNING
25.714,-69.92,16.66,43.56,7.93,JESS,NORMAL
22.443,-79.84,16.23,72.27,7.86,JESS,WARNING
27.532,-79.38,12.13,54.74,7.36,JESS,NORMAL
22.575,-72.26,11.18,67.34,10.22,JESS,WARNING
28.114,-82.61,10.41,92.74,0.84,JESS,NORMAL
6.197,-35.0,20.0,55.62,6.66,JESS,WARNING
15.246,-57.61,19.52,67.42,13.57,JESS,WARNING
29.821,-82.14,11.74,67.57,0.08,JESS,NORMAL
20.607,-66.73,13.99,58.12,10.34,JESS,FAILURE
26.42,-81.1,14.69,69.8,14.27,JESS,WARNING
1.397,-35.0,18.07,85.09,5.46,JESS,NORMAL
26.217,-79.75,12.1,82.7,15.42,JESS,NORMAL
21.083,-63.06,18.77,15.15,4.92,JESS,WARNING
5.537,-35.0,20.0,95.66,13.39,JESS,NORMAL
1.258,-35.0,20.0,86.25,0.0,JESS,NORMAL
8.168,-48.56,14.45,97.35,14.01,JESS,NORMAL
27.515,-79.33,10.8,27.47,0.17,JESS,NORMAL
20.21,-67.37,14.95,58.28,6.91,JESS,WARNING
27.624,-83.04,14.22,49.59,18.09,JESS,NORMAL
13.661,-50.23,13.95,43.93,4.19,JESS,WARNING
28.13,-72.07,11.6,46.59,6.78,JESS,FAILURE
14.157,-44.14,18.19,91.33,15.47,JESS,FAILURE
6.526,-35.0,20.0,72.86,0.0,JESS,WARNING
4.966,-35.0,18.61,39.23,5.52,JESS,WARNING
29.817,-85.51,9.33,44.1,0.0,JESS,WARNING
10.349,-52.14,20.0,52.17,4.63,JESS,WARNING
5.222,-35.0,20.0,43.02,2.39,JESS,NORMAL
0.748,-35.0,19.89,28.91,15.61,JESS,FAILURE
8.924,-35.0,20.0,49.18,17.19,JESS,WARNING
26.729,-69.21,9.78,17.16,6.53,JESS,NORMAL
16.253,-54.74,15.86,86.9,12.0,JESS,NORMAL
19.157,-62.82,13.29,84.24,13.57,JESS,WARNING
27.711,-82.52,9.52,90.27,9.63,JESS,WARNING
15.629,-61.35,13.26,50.13,6.05,JESS,WARNING
25.229,-69.87,13.52,68.61,12.78,JESS,NORMAL
10.053,-41.53,19.11,82.9,1.06,JESS,NORMAL
29.325,-71.77,12.15,38.34,6.44,JESS,NORMAL
2.825,-35.0,15.88,67.0,12.24,JESS,FAILURE
21.882,-69.3,11.79,49.44,5.36,JESS,FAILURE
19.987,-60.23,14.17,43.63,0.0,JESS,WARNING
6.154,-35.0,16.86,87.35,21.18,JESS,WARNING
11.971,-42.91,20.0,66.17,10.36,JESS,WARNING
9.728,-35.0,16.34,66.11,0.0,JESS,WARNING
3.288,-35.54,20.0,24.12,0.0,JESS,NORMAL
17.751,-53.59,11.89,41.22,1.64,JESS,NORMAL
29.813,-84.42,7.36,85.71,23.82,JESS,FAILURE
17.008,-59.44,15.09,29.21,16.76,JESS,FAILURE
16.585,-56.07,19.9,97.34,6.86,JESS,WARNING
1.689,-35.0,18.68,84.87,4.87,JESS,WARNING
4.607,-35.0,20.0,34.09,7.52,JESS,NORMAL
15.64,-53.75,13.39,19.74,13.46,JESS,NORMAL
29.563,-93.47,10.48,25.26,6.18,JESS,WARNING
26.36,-81.39,12.41,31.8,0.0,JESS,WARNING
10.536,-35.0,18.12,31.4,10.23,JESS,WARNING
16.519,-52.6,13.5,11.47,6.67,JESS,WARNING
16.805,-50.16,18.15,74.38,12.12,JESS,NORMAL
20.718,-57.46,16.89,97.94,0.66,JESS,WARNING
20.79,-60.08,11.77,35.78,5.69,JESS,WARNING
23.799,-69.74,15.77,11.47,0.0,JESS,NORMAL
1.237,-35.0,20.0,92.65,0.0,JESS,NORMAL
28.339,-82.0,13.97,28.56,3.51,JESS,WARNING
2.567,-35.0,18.06,10.64,19.27,JESS,WARNING
14.547,-49.63,20.0,30.17,1.47,JESS,WARNING
27.628,-68.24,13.16,19.36,3.96,JESS,WARNING
14.886,-54.31,16.58,75.34,8.25,JESS,WARNING
2.377,-35.0,17.85,10.15,12.15,JESS,WARNING
7.263,-38.9,20.0,49.72,0.0,JESS,WARNING
17.571,-49.68,14.87,54.28,1.99,JESS,WARNING
3.092,-35.0,20.0,80.58,5.98,JESS,NORMAL
12.998,-54.28,11.01,57.01,0.0,JESS,WARNING
10.208,-52.68,19.32,21.23,1.02,JESS,NORMAL
24.549,-72.48,8.63,48.38,3.33,JESS,NORMAL
3.749,-35.0,20.0,94.11,9.27,JESS,WARNING
20.643,-66.23,12.82,31.31,10.34,JESS,NORMAL
12.494,-37.48,20.0,36.95,0.48,JESS,FAILURE
17.839,-72.64,13.67,88.59,8.89,JESS,NORMAL
6.563,-35.0,20.0,80.74,5.38,JESS,WARNING
18.486,-58.4,20.0,36.6,17.23,JESS,WARNING
20.382,-62.19,13.54,73.75,9.45,JESS,FAILURE
2.572,-35.0,17.51,17.66,0.0,JESS,WARNING
24.818,-65.58,17.09,58.87,3.1,JESS,WARNING
25.907,-73.86,12.56,88.39,0.0,JESS,WARNING
2.375,-35.0,20.0,85.83,9.33,JESS,NORMAL
18.294,-71.77,10.78,28.26,14.67,JESS,NORMAL
18.023,-56.45,13.11,57.98,5.1,JESS,WARNING
0.868,-35.0,20.0,45.86,6.11,JESS,WARNING
10.599,-38.04,17.63,60.48,5.67,JESS,WARNING
29.083,-76.32,9.77,16.76,4.18,JESS,FAILURE
16.886,-62.71,17.02,98.32,5.67,JESS,FAILURE
28.03,-80.56,10.13,60.72,8.23,JESS,WARNING
20.432,-56.16,17.82,20.74,2.0,JESS,WARNING
1.338,-35.0,15.19,67.8,2.74,JESS,WARNING
2.793,-35.0,16.88,10.69,14.79,JESS,WARNING
21.804,-71.1,14.24,10.58,12.73,JESS,WARNING
16.86,-58.71,14.88,26.12,2.64,JESS,NORMAL
4.251,-35.0,19.69,34.38,12.77,JESS,WARNING
18.615,-56.68,12.76,33.68,6.09,JESS,WARNING
24.403,-72.14,13.89,49.89,15.32,JESS,WARNING
22.713,-68.91,19.37,56.19,10.77,JESS,WARNING
7.762,-38.12,20.0,47.99,0.31,JESS,NORMAL
8.117,-41.38,19.29,43.65,4.55,JESS,WARNING
29.051,-91.64,11.16,70.31,4.46,JESS,NORMAL
26.678,-65.76,9.83,32.35,9.66,JESS,FAILURE
9.891,-51.27,19.98,66.5,9.34,JESS,NORMAL
24.81,-76.7,18.74,96.1,0.0,JESS,FAILURE
5.271,-35.82,18.14,52.46,0.0,JESS,FAILURE
6.307,-45.71,20.0,56.01,6.84,JESS,FAILURE
5.845,-35.0,19.75,75.55,0.0,JESS,NORMAL
3.088,-35.61,20.0,55.67,8.02,JESS,WARNING
25.713,-73.61,14.42,22.95,12.41,JESS,WARNING
17.575,-62.97,12.32,64.96,0.0,JESS,FAILURE
8.139,-35.02,20.0,55.79,3.1,JESS,WARNING
25.535,-62.83,16.49,95.63,8.94,JESS,NORMAL
24.178,-67.75,12.35,18.37,1.94,JESS,WARNING
3.478,-35.0,17.94,58.28,0.0,JESS,FAILURE
19.502,-74.91,9.56,65.52,8.57,JESS,WARNING
21.794,-53.98,17.27,65.79,0.57,JESS,NORMAL
21.617,-71.39,14.21,15.37,3.44,JESS,NORMAL
21.833,-52.62,11.98,39.5,3.94,JESS,WARNING
5.499,-35.0,20.0,33.63,3.58,JESS,NORMAL
9.795,-37.36,18.38,71.2,14.73,JESS,WARNING
25.403,-68.59,12.05,76.19,5.54,JESS,NORMAL
27.003,-81.6,10.8,28.83,4.47,JESS,WARNING
8.736,-35.0,20.0,84.35,3.41,JESS,WARNING
1.179,-35.0,20.0,53.65,4.68,JESS,WARNING
25.863,-77.11,9.87,33.67,8.41,JESS,WARNING
11.624,-41.99,19.49,36.98,9.28,JESS,FAILURE
10.219,-49.63,16.02,33.72,20.21,JESS,WARNING
10.736,-35.0,20.0,64.4,6.66,JESS,NORMAL
12.763,-42.77,17.87,57.44,9.83,JESS,FAILURE
11.659,-43.73,20.0,94.49,2.64,JESS,FAILURE
17.21,-45.81,17.99,34.63,12.0,JESS,NORMAL
2.829,-35.0,18.52,38.73,7.44,JESS,WARNING
29.16,-78.86,14.27,10.58,18.46,JESS,NORMAL
28.125,-79.96,15.22,36.85,1.88,JESS,NORMAL
28.065,-75.56,14.03,32.58,5.26,JESS,WARNING
26.439,-76.46,11.7,46.18,0.0,JESS,FAILURE
19.98,-63.99,17.12,54.61,13.9,JESS,FAILURE
7.023,-35.0,20.0,70.32,11.38,JESS,NORMAL
1.96,-35.0,20.0,27.27,0.0,JESS,WARNING
3.43,-35.0,20.0,60.08,14.28,JESS,WARNING
10.058,-44.12,16.6,75.58,3.83,JESS,WARNING
15.365,-51.25,16.69,31.71,6.17,JESS,NORMAL
29.801,-78.05,12.96,41.61,5.25,JESS,FAILURE
13.346,-39.97,20.0,28.46,0.0,JESS,FAILURE
15.977,-59.84,17.04,19.99,2.06,JESS,NORMAL
21.007,-59.78,14.1,78.06,12.06,JESS,WARNING
5.832,-35.0,20.0,31.61,10.16,JESS,FAILURE
28.018,-81.2,13.24,43.08,14.76,JESS,NORMAL
16.107,-57.51,19.13,32.29,9.37,JESS,NORMAL
8.65,-47.17,20.0,13.94,0.0,JESS,WARNING
28.086,-81.17,14.3,75.61,3.9,JESS,WARNING
18.951,-56.19,19.51,67.9,0.0,JESS,NORMAL
14.769,-50.44,17.57,52.85,5.61,JESS,NORMAL
17.615,-49.73,20.0,70.69,0.0,JESS,FAILURE
22.575,-67.38,13.93,86.18,1.72,JESS,NORMAL
5.059,-35.0,20.0,65.66,0.0,JESS,WARNING
26.012,-77.84,17.53,91.61,11.02,JESS,WARNING
28.805,-74.46,13.78,28.13,19.81,JESS,NORMAL
17.226,-54.43,17.44,89.5,7.98,JESS,NORMAL
20.627,-63.56,18.22,58.74,17.54,JESS,WARNING
25.865,-72.19,7.45,85.75,1.36,JESS,FAILURE
11.557,-35.2,20.0,76.94,0.17,JESS,NORMAL
29.789,-88.83,11.46,15.19,5.18,JESS,WARNING
20.575,-69.96,17.09,85.4,6.79,JESS,NORMAL
13.008,-44.93,17.05,40.36,14.39,JESS,WARNING
20.481,-58.07,18.83,48.08,9.81,JESS,NORMAL
15.89,-61.79,15.56,11.0,19.37,JESS,FAILURE
3.793,-35.0,20.0,78.28,4.18,JESS,NORMAL
23.978,-74.47,15.83,52.03,12.09,JESS,FAILURE
17.149,-57.34,20.0,94.57,16.93,JESS,NORMAL
23.977,-62.46,14.39,35.29,5.71,JESS,WARNING
5.07,-41.49,16.87,54.65,1.59,JESS,NORMAL
16.382,-50.02,16.05,47.0,6.14,JESS,FAILURE
23.115,-71.9,9.49,81.29,6.27,JESS,NORMAL
29.655,-84.14,9.51,58.21,14.05,JESS,NORMAL
26.59,-74.94,15.25,51.39,5.34,JESS,FAILURE
25.998,-67.01,12.59,95.21,1.15,JESS,WARNING
7.8,-41.81,19.94,44.01,10.22,JESS,WARNING
25.221,-79.38,11.72,54.1,3.56,JESS,FAILURE
5.494,-35.0,17.44,59.87,14.92,JESS,NORMAL
6.344,-36.62,20.0,14.85,2.72,JESS,WARNING
3.748,-41.16,18.96,57.39,0.0,JESS,NORMAL
25.799,-75.33,15.9,40.22,4.79,JESS,WARNING
3.694,-35.0,20.0,68.52,15.41,JESS,WARNING
4.574,-39.4,14.93,67.93,2.13,JESS,WARNING
7.754,-37.94,17.33,74.02,10.76,JESS,WARNING
17.394,-52.76,17.92,45.92,2.89,JESS,WARNING
26.465,-59.3,14.48,19.43,12.83,JESS,NORMAL
12.838,-42.52,20.0,49.52,7.31,JESS,NORMAL
16.615,-51.16,11.79,59.7,6.84,JESS,NORMAL
5.411,-35.0,20.0,12.24,0.0,JESS,NORMAL
8.345,-35.67,19.59,59.26,0.0,JESS,FAILURE
4.451,-37.52,14.68,45.93,15.48,JESS,NORMAL
12.593,-46.39,17.12,53.06,10.9,JESS,FAILURE
17.915,-64.04,16.61,37.3,4.62,JESS,WARNING
8.879,-43.9,17.92,54.29,2.07,JESS,WARNING
25.457,-72.1,14.78,89.37,12.05,JESS,WARNING
29.447,-85.29,15.92,80.91,2.42,JESS,WARNING
4.045,-35.0,20.0,65.44,9.7,JESS,WARNING
1.027,-35.0,18.9,66.39,1.39,JESS,NORMAL
23.798,-61.24,19.12,90.59,6.16,JESS,WARNING
6.124,-35.0,20.0,53.17,0.0,JESS,WARNING
10.918,-53.71,12.86,58.54,4.15,JESS,FAILURE
12.13,-50.72,13.5,87.42,9.27,JESS,NORMAL
27.54,-81.62,11.73,77.92,12.68,JESS,NORMAL
19.936,-57.98,19.58,48.98,13.31,JESS,NORMAL
1.698,-35.0,18.97,37.47,3.14,JESS,FAILURE
0.937,-35.0,20.0,56.6,17.64,JESS,NORMAL
6.387,-42.71,20.0,20.86,11.17,JESS,NORMAL
9.886,-44.38,11.36,71.24,6.18,JESS,NORMAL
14.793,-44.26,20.0,51.8,11.44,JESS,NORMAL
25.216,-77.26,14.96,63.55,8.16,JESS,WARNING
9.787,-47.9,20.0,86.16,9.6,JESS,WARNING
11.608,-35.0,20.0,42.07,3.88,JESS,NORMAL
10.215,-35.0,20.0,54.75,4.76,JESS,FAILURE
0.764,-35.0,20.0,60.01,8.37,JESS,WARNING
28.678,-85.04,14.2,35.22,4.35,JESS,WARNING
4.6,-35.0,20.0,34.74,0.0,JESS,WARNING
8.986,-45.93,20.0,57.36,10.45,JESS,WARNING
4.314,-35.0,20.0,33.14,1.83,JESS,NORMAL
14.971,-55.41,20.0,87.51,16.95,JESS,NORMAL
27.999,-85.02,10.29,99.54,10.27,JESS,NORMAL
3.471,-35.0,20.0,28.98,13.94,JESS,NORMAL
13.506,-42.48,15.5,61.77,2.44,JESS,WARNING
1.16,-35.57,20.0,23.08,6.64,JESS,NORMAL
23.241,-62.01,19.32,26.7,12.8,JESS,WARNING
19.416,-63.29,16.82,78.94,7.32,JESS,NORMAL
21.141,-62.7,16.89,27.97,8.57,JESS,NORMAL
14.434,-51.58,19.48,77.41,0.0,JESS,WARNING
27.275,-78.03,12.78,46.36,6.74,JESS,WARNING
12.582,-35.0,20.0,53.15,6.9,JESS,WARNING
15.666,-56.53,18.31,33.35,6.88,JESS,WARNING
21.011,-65.37,16.88,59.41,10.55,JESS,FAILURE
15.857,-40.49,17.74,39.84,14.78,JESS,WARNING
6.085,-35.0,20.0,25.71,4.61,JESS,FAILURE
9.854,-36.66,20.0,22.52,0.0,JESS,WARNING
3.223,-43.96,16.61,99.97,0.0,JESS,WARNING
13.262,-54.68,20.0,41.11,6.62,JESS,WARNING
18.477,-53.21,18.71,82.44,0.0,JESS,NORMAL
3.997,-35.0,20.0,40.72,0.0,JESS,FAILURE
19.102,-57.68,15.01,66.07,0.0,JESS,WARNING
26.84,-69.37,18.61,85.7,2.26,JESS,WARNING
10.463,-41.59,19.71,72.64,0.0,JESS,NORMAL
7.05,-35.09,20.0,16.22,0.0,JESS,WARNING
26.844,-81.95,9.36,27.35,0.0,JESS,NORMAL
20.912,-78.03,14.37,88.62,5.53,JESS,NORMAL
3.609,-35.0,20.0,52.41,3.99,JESS,NORMAL
12.539,-50.19,17.42,63.86,15.78,JESS,WARNING
20.386,-64.48,12.27,12.2,0.0,JESS,WARNING
17.444,-68.69,16.3,53.86,0.0,JESS,FAILURE
18.747,-56.03,20.0,48.78,6.91,JESS,WARNING
17.23,-50.55,14.53,71.76,7.08,JESS,FAILURE
24.043,-76.94,12.86,34.7,0.86,JESS,WARNING
9.953,-35.0,20.0,76.95,7.06,JESS,WARNING
21.4,-77.5,9.58,70.38,8.91,JESS,NORMAL
29.737,-75.74,17.52,55.87,8.07,JESS,WARNING
12.004,-48.36,20.0,43.81,5.45,JESS,NORMAL
23.836,-68.9,16.4,37.18,3.16,JESS,WARNING
7.76,-45.68,20.0,58.16,2.92,JESS,NORMAL
8.816,-46.79,16.9,61.91,5.28,JESS,WARNING
28.078,-73.87,12.45,50.33,2.54,JESS,NORMAL
1.265,-35.0,16.6,38.85,10.22,JESS,WARNING
6.914,-35.0,19.17,89.19,5.76,JESS,WARNING
14.746,-54.23,18.57,37.92,0.0,JESS,WARNING
12.355,-44.08,19.85,70.49,2.65,JESS,WARNING
19.061,-61.74,14.16,91.43,0.0,JESS,WARNING
6.185,-37.5,20.0,68.22,4.3,JESS,WARNING
2.581,-35.0,20.0,42.93,0.0,JESS,NORMAL
11.395,-42.84,16.9,36.75,16.59,JESS,WARNING
15.968,-50.72,20.0,86.81,13.34,JESS,NORMAL
17.079,-64.45,14.99,54.1,5.28,JESS,NORMAL
